asin,title,price,image_url,product_url
"B0FXX3PGWW","Royals hub Lunch Box 3 Compartment Out Side-Leak-Proof BPA Free Stainless Steel, Lunch Box for Girls, Lunch Box for School with a Fork, a Spoon and a Pair of Chopsticks 750 ml (Purple)","₹ 408","https://m.media-amazon.com/images/I/71NAC79SFcL._SL1500_.jpg","https://www.amazon.in/dp/B0FXX3PGWW"
"B08XMMVXC6","Shahn Foldable Laptop Stand Adjustable Height (7 Levels) | Aluminum Portable Laptop Riser for Desk | Compatible with MacBook, Dell, HP, Lenovo (11–15.6 Inch) | Ergonomic Cooling Stand","₹ 399","https://m.media-amazon.com/images/I/61fbJIMWtVL._SL1500_.jpg","https://www.amazon.in/dp/B08XMMVXC6"
"B0GYFBYGZB","2-in-1 Glass Oil Dispenser Spray Bottle | Fine Mist &amp; Controlled Pouring for Cooking | Refillable Kitchen Oil Sprayer for Frying, Baking, BBQ &amp; Salad | Leakproof &amp; Easy to Use","₹ 189","https://m.media-amazon.com/images/I/714-3-xGqPL._SL1254_.jpg","https://www.amazon.in/dp/B0GYFBYGZB"
"B0GV3GN73H","Portronics Toad 9 Wireless Bluetooth Mouse with Dual Wireless (BT + 2.4 GHz), Smart LED Display, Rechargeable Battery, Forward &amp; Back Button, Multi-Device Pair, Upto 4800 Dpi Sensitivity(White)","₹ 637","https://m.media-amazon.com/images/I/61TVfC6rqnL._SL1500_.jpg","https://www.amazon.in/dp/B0GV3GN73H"
"B0GVFBVTKB","Bento Lunch Box,1780ml 3-Layer Leakproof Tiffin Box with Bottle 450ml, 3 Compartments, BPA-Free Bamboo Fiber Bento Lunch Box for Kids &amp; Adults Boys &amp; Girls, Ideal for School, Office &amp; Gifting","₹ 999","https://m.media-amazon.com/images/I/71u6mDLWWNL._SL1500_.jpg","https://www.amazon.in/dp/B0GVFBVTKB"
"B0GQC11K2W","Laptop Stand Metal for Desk, Adjustable Aluminum Laptop Stand with 7 Angles, Foldable Ergonomic Laptop Riser, Portable Ventilated Laptop Holder for 10-15.6 Inch Laptops, Supports 10kg","₹ 279","https://m.media-amazon.com/images/I/612SvnAAwbL._SL1500_.jpg","https://www.amazon.in/dp/B0GQC11K2W"
"B0DVZ9HGG2","HomeBasic Digital Kitchen Weighing Scale 5kg | Food Weighing Machine, Weight Scale for Food, ±1g Accuracy, Multi-Units (g/oz/lb/ml), Tare Function, Waterproof Platform for Cooking, Baking &amp; Diet","₹ 649","https://m.media-amazon.com/images/I/71AZ3TTDPFL._SL1500_.jpg","https://www.amazon.in/dp/B0DVZ9HGG2"
"B0CMTXKDM4","JIALTO Plastic 10 Pcs Self Adhesive Wall Hooks - Heavy Duty Transparent Hook for Photo Frames, Wall Clocks, Keys - No Damage, Easy Installation","₹ 99","https://m.media-amazon.com/images/I/61mZOuW2-NL._SL1474_.jpg","https://www.amazon.in/dp/B0CMTXKDM4"
"B0GZ279BQ7","FPX Elevate Adjustable Laptop Stand for up to 15.6 Inch Laptops | Heavy-Duty Aluminum Alloy Multi-Angle Riser | Stable &amp; No-Wobble Build | Ventilation for Cooling | Universal Fit | Silver","₹ 218","https://m.media-amazon.com/images/I/51fAW1ErdQL._SL1024_.jpg","https://www.amazon.in/dp/B0GZ279BQ7"
"B0CYT6Y4Q5","Portronics Vader Pro Wireless Gaming Mouse with 2.4 GHz Receiver, 6 Buttons, Thumb Support, High-Precision Tracking, Ergonomic Comfort, Adjustable Optical DPI for Laptop, PC, Mac(Stone Grey)","₹ 499","https://m.media-amazon.com/images/I/5157uiRQJPL._SL1280_.jpg","https://www.amazon.in/dp/B0CYT6Y4Q5"
"B0H2QB5ZTY","Adjustable Laptop Stand with Aluminum Build &amp; Anti-Slip Silicone Rubber Pads | Portable Foldable Ergonomic Riser for Laptop &amp; Other Devices | Ideal for Home or Office Desk Setup","₹ 279","https://m.media-amazon.com/images/I/61rn+JQjIlL._SL1254_.jpg","https://www.amazon.in/dp/B0H2QB5ZTY"
"B0F9YKYW5N","CRAE SF-400 Digital Kitchen Weighing Scale | 10Kg x 1g Precision | 1 year (6+6 months) warranty | Food Scale with LCD Display for Cooking, Baking, Meal Prep &amp; Healthy Diet | (White)","₹ 179","https://m.media-amazon.com/images/I/61Okcy04EPL._SL1500_.jpg","https://www.amazon.in/dp/B0F9YKYW5N"
"B0FKMP9KP3","Robustt Disposable Hand Gloves - Transparent (100 Pcs) | Reusable, Anti Bacterial Food Safe Gloves For Hair-dye, Clinics, Hotels, Salons, Kitchen (Universal Fit)","₹ 79","https://m.media-amazon.com/images/I/61Wph77UsIL._SL1500_.jpg","https://www.amazon.in/dp/B0FKMP9KP3"
"B0D2HKBXY8","IMStarTrading Digital Kitchen Food Weighing Scale for Healthy Living | Home Baking Cooking Fitness &amp; Balanced Diet | High Precision Weighing Scale with Digital Display | 10Kg x 1g | LCD Screen","₹ 449","https://m.media-amazon.com/images/I/41d25ANnWoL._SL1024_.jpg","https://www.amazon.in/dp/B0D2HKBXY8"
"B0DFHKH5GL","TEC TAVAKKAL Lunch Box 3 Compartment Leak-Proof BPA Free Stainless Steel, Lunch Box for Kids, Lunch Box for School &amp; Office with a Fork, a Spoon and a Pair of Chopsticks (Pink), 750 ml","₹ 399","https://m.media-amazon.com/images/I/81jhC8GUCLL._SL1500_.jpg","https://www.amazon.in/dp/B0DFHKH5GL"
"B0GTHY8Y4S","Famyo Bento Lunch Box for Kids, June Unicorn | Leakproof, Stainless Steel, 3 Compartment, 4 Clip Lock &amp; Secret Compartment, BPA Free","₹ 1,397","https://m.media-amazon.com/images/I/61k5CrEgCxL._SL1080_.jpg","https://www.amazon.in/dp/B0GTHY8Y4S"
"B0F2HZCN4V","JAXHOM Lunch Box Leak-Proof &amp; Portable Bento Box for Kids &amp; Adults I Fully Detachable Tiffin Box - 22 x 9.5 x 9 cm (GreenXGreen, SmartBox)","₹ 499","https://m.media-amazon.com/images/I/61us62A1r9L._SL1285_.jpg","https://www.amazon.in/dp/B0F2HZCN4V"
"B0G4CRYBCB","Amkette Optimus BT Plus Rechargeable Wireless Keyboard/Bluetooth Keyboard for Laptop | Compact Design.Powerful Firmware. 2.4G+3xBT, One Click Device Switching &amp; AI Access, Dual OS Layout (Black)","₹ 949","https://m.media-amazon.com/images/I/61bDU5Ok18L._SL1500_.jpg","https://www.amazon.in/dp/B0G4CRYBCB"
"B0974HL4K9","Knya Scrub Suit for Women | 5 Pocket | V Neck Top &amp; Bottom Set | Short Sleeves | Lightweight &amp; Breathable | Hospital Clinic &amp; OT Wear | Medical Uniform | Scrubs for Female Doctors Nurses &amp; Dentists","₹ 1,099","https://m.media-amazon.com/images/I/61LCpxJ8p7L._SL1500_.jpg","https://www.amazon.in/dp/B0974HL4K9"
